,trial_identifier,cro_involved,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city,cro_name_standardized
2241,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Monastir,George Clinical
2242,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Sfax,George Clinical
2243,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Sousse,George Clinical
2244,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Tunis,George Clinical
2245,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Tunis,George Clinical
2246,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Tunis,George Clinical
2247,NCT03969953,George Clinical Pty Ltd,,2000.0,2020-12-14,,2027-06-30,,Tunisia,Tunis,George Clinical
2248,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United States,Los Angeles,Biotrial
2249,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United States,Baltimore,Biotrial
2250,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United States,Newark,Biotrial
2251,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United States,Cincinnati,Biotrial
2252,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United States,Houston,Biotrial
2253,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Denmark,Copenhagen,Biotrial
2254,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Germany,Tübingen,Biotrial
2255,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Germany,Frankfurt,Biotrial
2256,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Germany,Frankfurt,Biotrial
2257,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Italy,Brescia,Biotrial
2258,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Italy,Roma,Biotrial
2259,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Norway,Oslo,Biotrial
2260,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Poland,Poznań,Biotrial
2261,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Poland,Warsaw,Biotrial
2262,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Spain,Barcelona,Biotrial
2263,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Spain,Madrid,Biotrial
2264,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,Switzerland,Zürich,Biotrial
2265,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United Kingdom,Birmingham,Biotrial
2266,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United Kingdom,London,Biotrial
2267,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United Kingdom,London,Biotrial
2268,NCT06664853,Biotrial,,106.0,2024-12-11,,2026-11-30,,United Kingdom,Nottingham,Biotrial
2277,NCT04478825,Covance,,2.0,2021-06-01,2021-08-04,,,New Zealand,Tauranga,Fortrea
2278,NCT04478825,Covance,,2.0,2021-06-01,2021-08-04,,,New Zealand,Wellington,Fortrea
2282,NCT04672083,Covance,1.0,32.0,2020-11-16,2021-04-26,,0.03125,United States,Daytona Beach,Fortrea
2283,NCT05266404,Parexel,,46.0,2022-03-21,2022-05-31,,,Germany,Berlin,Parexel
2284,NCT05082779,Covance,,79.0,2021-10-26,2022-09-16,,,United States,Daytona Beach,Fortrea
2285,NCT05816356,Worldwide Clinical Trials,,10.0,2023-03-24,2023-06-30,,,United States,San Antonio,Worldwide Clinical Trials
2286,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Duarte,Parexel
2287,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Irvine,Parexel
2288,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,La Jolla,Parexel
2289,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Redwood City,Parexel
2290,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Riverside,Parexel
2291,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Denver,Parexel
2292,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Fort Myers,Parexel
2293,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Saint Petersburg,Parexel
2294,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Westwood,Parexel
2295,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Lexington,Parexel
2296,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,New Orleans,Parexel
2297,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Baltimore,Parexel
2298,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Baltimore,Parexel
2299,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Clinton,Parexel
2300,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Boston,Parexel
2301,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Detroit,Parexel
2302,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Billings,Parexel
2303,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Omaha,Parexel
2304,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Middletown,Parexel
2305,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Albuquerque,Parexel
2306,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Buffalo,Parexel
2307,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Harrison,Parexel
2308,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,New York,Parexel
2309,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Uniondale,Parexel
2310,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Cleveland,Parexel
2311,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Allentown,Parexel
2312,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Pittsburgh,Parexel
2313,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Columbia,Parexel
2314,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Chattanooga,Parexel
2315,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Nashville,Parexel
2316,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Nashville,Parexel
2317,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Austin,Parexel
2318,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Dallas,Parexel
2319,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,San Antonio,Parexel
2320,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Seattle,Parexel
2321,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United States,Tacoma,Parexel
2322,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Argentina,Buenos Aires,Parexel
2323,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Argentina,Viedma,Parexel
2324,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Argentina,Rosario,Parexel
2325,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Argentina,San Miguel de Tucumán,Parexel
2326,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Australia,Liverpool,Parexel
2327,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Australia,Brisbane,Parexel
2328,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Australia,Woolloongabba,Parexel
2329,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Australia,Geelong,Parexel
2330,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Belgium,Merksen,Parexel
2331,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Belgium,Anderlecht,Parexel
2332,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Belgium,Hasselt,Parexel
2333,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Belgium,Gent,Parexel
2334,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Belgium,Bruxelles,Parexel
2335,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Belgium,Kortrijk,Parexel
2336,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Brazil,Porto Alegre,Parexel
2337,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Brazil,Itajai,Parexel
2338,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Brazil,Campinas,Parexel
2339,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Brazil,Porto Alegre,Parexel
2340,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Brazil,Porto Alegre,Parexel
2341,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Brazil,São Paulo,Parexel
2342,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Canada,Calgary,Parexel
2343,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Canada,Vancouver,Parexel
2344,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Canada,Toronto,Parexel
2345,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Canada,Toronto,Parexel
2346,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Chile,Santiago de Chile,Parexel
2347,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Chile,Santiago,Parexel
2348,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Chile,Santiago,Parexel
2349,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Chile,Viña del mar,Parexel
2350,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Czechia,Hradec Kralove,Parexel
2351,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Czechia,Praha 10,Parexel
2352,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Czechia,Praha 4,Parexel
2353,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Strasbourg,Parexel
2354,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Marseille,Parexel
2355,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Bordeaux,Parexel
2356,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Suresnes,Parexel
2357,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Grenoble,Parexel
2358,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Lille,Parexel
2359,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Poitiers,Parexel
2360,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Pierre-Bénite,Parexel
2361,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Lyon,Parexel
2362,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Le Mans,Parexel
2363,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,La Roche-sur-Yon,Parexel
2364,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Nice,Parexel
2365,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,St Herblain,Parexel
2366,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Tours,Parexel
2367,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Vandœuvre-lès-Nancy,Parexel
2368,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,France,Villejuif,Parexel
2369,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Germany,Heidelberg,Parexel
2370,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Germany,Hannover,Parexel
2371,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Chieti Scalo,Parexel
2372,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Meldola (Fc),Parexel
2373,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Arezzo,Parexel
2374,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Catanzaro,Parexel
2375,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Cremona,Parexel
2376,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Firenze,Parexel
2377,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Milano,Parexel
2378,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Napoli,Parexel
2379,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Pavia,Parexel
2380,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Roma,Parexel
2381,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Roma,Parexel
2382,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Italy,Terni,Parexel
2383,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Mexico,Tlalpan,Parexel
2384,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Kraków,Parexel
2385,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Otwock,Parexel
2386,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Brzozow,Parexel
2387,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Rzeszow,Parexel
2388,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Gdańsk,Parexel
2389,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Poznan,Parexel
2390,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Biala Podlaska,Parexel
2391,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Warszawa,Parexel
2392,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Poland,Warszawa,Parexel
2393,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Portugal,Amadora,Parexel
2394,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Portugal,Faro,Parexel
2395,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Portugal,Lisboa,Parexel
2396,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Portugal,Porto,Parexel
2397,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Portugal,Porto,Parexel
2398,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Elche,Parexel
2399,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Palma de Mallorca,Parexel
2400,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Sabadell,Parexel
2401,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Valencia,Parexel
2402,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Barcelona,Parexel
2403,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Barcelona,Parexel
2404,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Barcelona,Parexel
2405,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Barcelona,Parexel
2406,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Girona,Parexel
2407,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Madrid,Parexel
2408,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Madrid,Parexel
2409,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Madrid,Parexel
2410,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Madrid,Parexel
2411,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Orense,Parexel
2412,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Sevilla,Parexel
2413,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,Spain,Valencia,Parexel
2414,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Cambridge,Parexel
2415,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Northwood,Parexel
2416,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Preston,Parexel
2417,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,London,Parexel
2418,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Sutton,Parexel
2419,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Sutton,Parexel
2420,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Derby,Parexel
2421,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Leeds,Parexel
2422,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Manchester,Parexel
2423,NCT04987203,Parexel,,343.0,2021-09-09,2024-04-01,2026-07-30,,United Kingdom,Wolverhampton,Parexel
2448,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Phoenix,Worldwide Clinical Trials
2449,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Sun City,Worldwide Clinical Trials
2450,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Tucson,Worldwide Clinical Trials
2451,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,La Jolla,Worldwide Clinical Trials
2452,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Newport Beach,Worldwide Clinical Trials
2453,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Palo Alto,Worldwide Clinical Trials
2454,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Pasadena,Worldwide Clinical Trials
2455,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Aurora,Worldwide Clinical Trials
2456,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Washington,Worldwide Clinical Trials
2457,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Lake Worth,Worldwide Clinical Trials
2458,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Melbourne,Worldwide Clinical Trials
2459,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Orlando,Worldwide Clinical Trials
2460,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Pensacola,Worldwide Clinical Trials
2461,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Kansas City,Worldwide Clinical Trials
2462,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Marrero,Worldwide Clinical Trials
2463,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Baltimore,Worldwide Clinical Trials
2464,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Charlestown,Worldwide Clinical Trials
2465,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Rochester,Worldwide Clinical Trials
2466,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Omaha,Worldwide Clinical Trials
2467,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Las Vegas,Worldwide Clinical Trials
2468,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,New York,Worldwide Clinical Trials
2469,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Chapel Hill,Worldwide Clinical Trials
2470,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Canton,Worldwide Clinical Trials
2471,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Cleveland,Worldwide Clinical Trials
2472,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Columbus,Worldwide Clinical Trials
2473,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Portland,Worldwide Clinical Trials
2474,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Houston,Worldwide Clinical Trials
2475,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Arlington,Worldwide Clinical Trials
2476,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United States,Richmond,Worldwide Clinical Trials
2477,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,Netherlands,Amsterdam,Worldwide Clinical Trials
2478,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,Netherlands,Den Bosch,Worldwide Clinical Trials
2479,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,Netherlands,Zwolle,Worldwide Clinical Trials
2480,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United Kingdom,Belfast,Worldwide Clinical Trials
2481,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United Kingdom,Cambridge,Worldwide Clinical Trials
2482,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United Kingdom,London,Worldwide Clinical Trials
2483,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United Kingdom,London,Worldwide Clinical Trials
2484,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United Kingdom,London,Worldwide Clinical Trials
2485,NCT05869669,Worldwide Clinical Trials,,159.0,2023-05-01,2024-10-04,2025-06-30,,United Kingdom,Newcastle Upon Tyne,Worldwide Clinical Trials
