fei_number,cro_name_standardized,inspection_id,date_of_inspection,type_of_issue,classification,act/cfr_number,short_description,publish_date,form_483_flag,warning_letter_flag,download,source,record_id,specialization,notable_client,trial_identifier,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Germany,Darmstadt
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Germany,Göttingen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Germany,Münster
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Germany,Mainz
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Germany,Berlin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Germany,Leipzig
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hong Kong,Aberdeen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hong Kong,"Shatin, New Territories"
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Pécs
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Szeged
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Debrecen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Israel,Be er-Sheva
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Israel,Haifa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Israel,Kfar Saba
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Israel,Rehovot
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Israel,Zerifin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Italy,Roma
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Italy,Rome
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Italy,Perugia
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Italy,Bologna
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Italy,Milano
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Nagoya
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Nagoya
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Nagoya
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Asahikawa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Fukushima
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Kagoshima
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Tsu
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Tokyo
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Chuo
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Akita
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Nagasaki
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Japan,Hirakata
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,"Korea, Republic of",Seoul
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,"Korea, Republic of",Seoul
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,"Korea, Republic of",Seoul
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,"Korea, Republic of",Seoul
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,"Korea, Republic of",Seoul
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Latvia,Riga
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Latvia,Jelgava
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Lithuania,Klaipeda
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Lithuania,Vilnius
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Poland,Gdansk
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Poland,Poznan
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Poland,Krakow
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Poland,Olsztyn
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Poland,Tarnow
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Poland,Lodz
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Slovakia,Bratislava
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Slovakia,Zilina
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Slovakia,Trencin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Spain,LHospitalet de Llobregat
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Spain,Córdoba
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Spain,Madrid
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Spain,Madrid
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT04270747,,576.0,2020-06-22,2022-07-18,,,Spain,Valencia
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT05280054,,24.0,2021-12-23,,2022-09-01,,United States,Glendale
,Celerion,,,,,,,,,,,ClinicalTrials,,"Early-phase, bioanalytics","Pfizer, Gilead",NCT05293171,,38.0,2021-06-11,2022-06-01,,,United States,Phoenix
,FHI Clinical,,,,,,,,,,,ClinicalTrials,,Infectious disease,"NIH, USAID",NCT05871060,,14.0,2023-04-25,2023-09-15,,,Ireland,Dublin
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Birmingham
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Mesa
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Little Rock
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Laguna Hills
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Doral
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Jacksonville
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Tampa
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Iowa City
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Louisville
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Boston
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Duluth
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,New York
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Chapel Hill
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Winston-Salem
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Providence
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Dallas
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United States,Burlington
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Belgium,Leuven
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Canada,Montreal
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Canada,Winnipeg
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Poland,Bytom
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Poland,Gdansk
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Poland,Lublin
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Poland,Poznan
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Spain,Barcelona
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Spain,Cadiz
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,Spain,Palma
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United Kingdom,London
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT03119662,1.0,4.0,2018-02-08,2018-09-13,,0.25,United Kingdom,Stoke on Trent
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,United States,Meridian
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,United States,Evanston
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,United States,Las Vegas
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,United States,New York
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,United States,Mount Pleasant
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Beijing
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Quanzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Guangzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Shijiazhuang
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Zhengzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Wuhan
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Changsha
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Huai'an
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Nanjing
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Suzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Yangzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Pingxiang
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Siping
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Shanghai
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Shanghai
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Shanghai
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Hangzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Hangzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Huzhou
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04620161,,181.0,2020-09-22,2022-04-30,,,China,Wenzhou
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT06225115,,72.0,2023-12-21,2024-10-07,,,United States,Glendale
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT05008913,,2.0,2021-10-01,2021-11-16,,,United Kingdom,Manchester
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT02690142,,72.0,2016-02-29,2018-01-10,,,United Kingdom,Leeds
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT02690142,,72.0,2016-02-29,2018-01-10,,,United Kingdom,Liverpool
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT02690142,,72.0,2016-02-29,2018-01-10,,,United Kingdom,London
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT02690142,,72.0,2016-02-29,2018-01-10,,,United Kingdom,Manchester
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Bulgaria,Pleven
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Bulgaria,Plovdiv
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Bulgaria,Rousse
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Bulgaria,Sofia
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Bulgaria,Varna
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Beer - Sheva
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Beer-Yaakov
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Haifa
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Jerusalem
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Kfar Saba
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Petach Tikva
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Rehovot
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Israel,Tel Aviv
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Latvia,Liepāja
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Latvia,Riga
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Latvia,Valmiera
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Poland,Bydgoszcz
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Poland,Kraków
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Poland,Lubuskie
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Poland,Podlaski
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Poland,Warszawa
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Romania,Bucuresti
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Romania,Cluj - Napoca
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Romania,Craiova
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Russian Federation,Cheliabinsk
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Russian Federation,Moscow
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Russian Federation,Orenburg
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Russian Federation,Saint Petersburg
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00793234,,316.0,2008-12-31,2010-01-31,,,Russian Federation,Saint Petersburg
